Source,Title,Date,Author,Link,Extract
GDELT,Diario Correo | El diario de todos,2026-01-04,diariocorreo.com.ec,https://diariocorreo.com.ec/125842/nacional/la-captura-de-maduro-ilusiona-con-el-retorno-de-los-venezolanos-en-ecuador,Diario Correo | El diario de todos
GDELT,"Guam Cancer Care relaunches grant of up to $4 , 800 a year for cancer patients",2026-01-04,guampdn.com,https://www.guampdn.com/news/guam-cancer-care-relaunches-grant-of-up-to-4-800-a-year-for-cancer-patients/article_b5c44c78-445d-4263-94ba-69f5413f582a.html,"Guam Cancer Care relaunches grant of up to $4 , 800 a year for cancer patients"
GDELT,Blood donation rules are changing in 2026 – but why has it taken so long ? ,2026-01-04,livenews.co.nz,https://livenews.co.nz/2026/01/04/blood-donation-rules-are-changing-in-2026-but-why-has-it-taken-so-long/,Blood donation rules are changing in 2026 – but why has it taken so long ? 
GDELT,国家发展改革委公众号聚焦温县乡村振兴生动实践 - 焦作网WWW . JZRB . COM,2026-01-04,jzrb.com,http://www.jzrb.com/news/bendi/202601/940490.shtml,国家发展改革委公众号聚焦温县乡村振兴生动实践 - 焦作网WWW . JZRB . COM
GDELT,Foreign firms given 3 months to comply with reserved sectors law,2026-01-04,zimbabwesituation.com,https://www.zimbabwesituation.com/news/foreign-firms-given-3-months-to-comply-with-reserved-sectors-law/,Foreign firms given 3 months to comply with reserved sectors law
GDELT, [ M - 커버스토리 ] R & D 경쟁력이 기업 운명 가른다 .. 구조조정 공포 확산,2026-01-04,metroseoul.co.kr,http://www.metroseoul.co.kr/article/20260104500125, [ M - 커버스토리 ] R & D 경쟁력이 기업 운명 가른다 .. 구조조정 공포 확산
GDELT,Looking Back :  Jaw hit St Helens cinemas in 1975,2026-01-04,sthelensstar.co.uk,https://www.sthelensstar.co.uk/news/25716818.looking-back-jaws-hit-st-helens-cinemas-1975/,Looking Back :  Jaw hit St Helens cinemas in 1975
GDELT,  La muerte del unicornio  con Jenna Ortega acusada de atropellar a un unicornio y otros estrenos de streaming - Libertad Digital,2026-01-04,libertaddigital.com,https://www.libertaddigital.com/cultura/cine/2026-01-04/la-muerte-del-unicornio-con-jenna-ortega-acusada-de-atropellar-a-un-unicornio-y-otros-estrenos-de-streaming-7339766/,  La muerte del unicornio  con Jenna Ortega acusada de atropellar a un unicornio y otros estrenos de streaming - Libertad Digital
GDELT,Luciéliton Mundim :  Não há nada em que a IA não consiga superar o ser humano  ,2026-01-04,jornalopcao.com.br,https://www.jornalopcao.com.br/entrevistas/lucieliton-mundim-nao-ha-nada-em-que-a-ia-nao-consiga-superar-o-ser-humano-ela-ja-superou-em-muitas-coisas-e-vai-nos-ultrapassar-ate-nas-caracteristicas-humanas-779531/,Luciéliton Mundim :  Não há nada em que a IA não consiga superar o ser humano  
GDELT, # 1 STORY OF 2025 : 75 reasons why Dutton is unfit to be PM,2026-01-04,independentaustralia.net,"https://independentaustralia.net/politics/politics-display/1-story-of-2025-75-reasons-why-dutton-is-unfit-to-be-pm,20529", # 1 STORY OF 2025 : 75 reasons why Dutton is unfit to be PM
GDELT,房企聚焦核心城市  掐尖 ， 北上杭三城2025年土地出让收入均超千亿元 凤凰网房产天津,2026-01-04,tj.house.ifeng.com,https://tj.house.ifeng.com/news/2026_01_04-57266205_0.shtml,房企聚焦核心城市  掐尖 ， 北上杭三城2025年土地出让收入均超千亿元 凤凰网房产天津
GDELT,Salerno Formazione : prorogate al 11 gennaio 2026 le iscrizioni ai percorsi finanziati dal PNRR,2026-01-04,salernonotizie.it,https://www.salernonotizie.it/2026/01/04/salerno-formazione-prorogate-al-11-gennaio-2026-le-iscrizioni-ai-percorsi-finanziati-dal-pnrr/,Salerno Formazione : prorogate al 11 gennaio 2026 le iscrizioni ai percorsi finanziati dal PNRR
GDELT,Top 15 pharmacy schools by NAPLEX pass rates,2026-01-04,beckershospitalreview.com,https://www.beckershospitalreview.com/pharmacy/top-15-pharmacy-schools-by-naplex-pass-rates-2/,Top 15 pharmacy schools by NAPLEX pass rates
GDELT,Nicole Dyer - Griffith launches support centre – Helping hand for cancer patients,2026-01-04,newsday.co.tt,https://newsday.co.tt/2026/01/03/nicole-dyer-griffith-launches-support-centre-helping-hand-for-cancer-patients/,Nicole Dyer - Griffith launches support centre – Helping hand for cancer patients
GDELT,"Hindustan Laboratories ला रही है IPO , जमा किया ड्राफ्ट ; रहेंगे 50 लाख नए शेयर",2026-01-04,hindi.moneycontrol.com,https://hindi.moneycontrol.com/news/ipo/hindustan-laboratories-has-filed-draft-documents-with-sebi-to-raise-funds-through-ipo-comprises-a-fresh-issue-of-50-lakh-shares-2329175.html,"Hindustan Laboratories ला रही है IPO , जमा किया ड्राफ्ट ; रहेंगे 50 लाख नए शेयर"
GDELT,  Chinese peptide are the latest biohacking trend in the tech world,2026-01-04,texarkanagazette.com,https://www.texarkanagazette.com/news/2026/jan/03/chinese-peptides-are-the-latest-biohacking-trend/,  Chinese peptide are the latest biohacking trend in the tech world
GDELT,Tips to tame family medication costs,2026-01-04,thecharlottepost.com,https://www.thecharlottepost.com/news/2026/01/03/health/tips-to-tame-family-medication-costs/,Tips to tame family medication costs
GDELT,"Generic Semaglutide patent expiry opens over Rs 50 , 000 Crore opportunity for drugmakers : Report",2026-01-04,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/generic-semaglutide-patent-expiry-opens-over-rs-50000-crore-opportunity-for-drugmakers-report/articleshow/126330678.cms,"Generic Semaglutide patent expiry opens over Rs 50 , 000 Crore opportunity for drugmakers : Report"
GDELT,Strage a Crans - Montana il lutto al liceo Moreschi | Il rientro sarà straziante A Chiara Costanzo dedicheremo un luogo della sua scuola,2026-01-04,zazoom.it,https://www.zazoom.it/2026-01-04/strage-a-crans-montana-il-lutto-al-liceo-moreschi-il-rientro-sara-straziante-a-chiara-costanzo-dedicheremo-un-luogo-della-sua-scuola/18407325/,Strage a Crans - Montana il lutto al liceo Moreschi | Il rientro sarà straziante A Chiara Costanzo dedicheremo un luogo della sua scuola
GDELT,2025 . El balance del presente y los desafíos futuros en Argentina,2026-01-04,lahaine.org,https://www.lahaine.org/mm_ss_mundo.php/2025-el-balance-del-presente-y-los,2025 . El balance del presente y los desafíos futuros en Argentina
GDELT,ATTENTION RARE Shareholders : Lost Money on Ultragenyx Pharmaceutical ... ,2026-01-04,pr-inside.com,https://www.pr-inside.com/attention-rare-shareholders-lost-money-on-ultragenyx-pharmaceutical-r5161142.htm,ATTENTION RARE Shareholders : Lost Money on Ultragenyx Pharmaceutical ... 
GDELT,房企聚焦核心城市  掐尖 ， 北上杭三城2025年土地出让收入均超千亿元 凤凰网房产北京,2026-01-04,house.ifeng.com,https://house.ifeng.com/news/2026_01_04-57266217_0.shtml,房企聚焦核心城市  掐尖 ， 北上杭三城2025年土地出让收入均超千亿元 凤凰网房产北京
GDELT, [ CES 2026 ] AI홈 · 로봇에서 뷰티 · 헬스케어까지 … 韓 첨단기술국가 역량 뽐낸다,2026-01-04,etnews.com,https://www.etnews.com/20260102000170, [ CES 2026 ] AI홈 · 로봇에서 뷰티 · 헬스케어까지 … 韓 첨단기술국가 역량 뽐낸다
GDELT,Longmont tallest buildings tell the story of a growing city,2026-01-04,dailycamera.com,https://www.dailycamera.com/2026/01/03/longmonts-tallest-buildings-tell-the-story-of-a-growing-city/,Longmont tallest buildings tell the story of a growing city
GDELT,El pastelero que patentó una molécula contra el cáncer que se ha vendido por 7 . 000 millones de euros,2026-01-04,elpais.com,https://elpais.com/ciencia/2026-01-04/el-pastelero-que-patento-una-molecula-contra-el-cancer-que-se-ha-vendido-por-7000-millones-de-euros.html,El pastelero que patentó una molécula contra el cáncer que se ha vendido por 7 . 000 millones de euros
GDELT,Börse Express - CureVac Aktie : Letzte Tage,2026-01-04,boerse-express.com,https://www.boerse-express.com/news/articles/curevac-aktie-letzte-tage-854128,Börse Express - CureVac Aktie : Letzte Tage
GDELT,  Vivek net worth is $1 . 8 billion : Row over Ramaswamy promising to  put money back in citizen pocket if elected Ohio governor,2026-01-04,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/world/us/viveks-net-worth-is-1-8-billion-row-over-ramaswamy-promising-to-put-money-back-in-citizens-pockets-if-elected-ohio-governor/articleshow/126330500.cms,  Vivek net worth is $1 . 8 billion : Row over Ramaswamy promising to  put money back in citizen pocket if elected Ohio governor
GDELT,GEN Homepage,2026-01-04,genengnews.com,https://www.genengnews.com/?blackhole=362b0f86f6,GEN Homepage
GDELT,"MindRank in Phase 3 trial with China first AI - assisted new drug , cutting R & D costs by 60 % ",2026-01-04,scmp.com,https://www.scmp.com/tech/tech-trends/article/3338618/mindrank-phase-3-trial-chinas-first-ai-assisted-new-drug-cutting-rd-costs-60,"MindRank in Phase 3 trial with China first AI - assisted new drug , cutting R & D costs by 60 % "
GDELT,The new chemistry of  Made in China  | Borneo Post Online,2026-01-04,theborneopost.com,https://www.theborneopost.com/2026/01/04/the-new-chemistry-of-made-in-china/,The new chemistry of  Made in China  | Borneo Post Online
GDELT,My best ASX 200 shares to buy in January,2026-01-04,fool.com.au,https://www.fool.com.au/2026/01/04/my-best-asx-200-shares-to-buy-in-january/,My best ASX 200 shares to buy in January
GDELT,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators,2026-01-03,baltimorestar.com,http://www.baltimorestar.com/news/278788864/new-to-the-street-airs-tonight-on-bloomberg-television-show-no-712-sponsored-programming-spotlighting-public-and-private-market-innovators,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators
GDELT,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators,2026-01-03,nashvilleherald.com,http://www.nashvilleherald.com/news/278788864/new-to-the-street-airs-tonight-on-bloomberg-television-show-no-712-sponsored-programming-spotlighting-public-and-private-market-innovators,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators
GDELT,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators,2026-01-03,stlouisstar.com,http://www.stlouisstar.com/news/278788864/new-to-the-street-airs-tonight-on-bloomberg-television-show-no-712-sponsored-programming-spotlighting-public-and-private-market-innovators,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators
GDELT,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators,2026-01-03,hawaiitelegraph.com,http://www.hawaiitelegraph.com/news/278788864/new-to-the-street-airs-tonight-on-bloomberg-television-show-no-712-sponsored-programming-spotlighting-public-and-private-market-innovators,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators
GDELT,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators,2026-01-03,memphissun.com,http://www.memphissun.com/news/278788864/new-to-the-street-airs-tonight-on-bloomberg-television-show-no-712-sponsored-programming-spotlighting-public-and-private-market-innovators,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators
GDELT,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators,2026-01-03,dallassun.com,http://www.dallassun.com/news/278788864/new-to-the-street-airs-tonight-on-bloomberg-television-show-no-712-sponsored-programming-spotlighting-public-and-private-market-innovators,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators
GDELT,Vaxcyte Chief Technical Ops Officer Sells Shares,2026-01-03,fool.com,https://www.fool.com/coverage/filings/2026/01/03/chief-technical-ops-officer-sells-9743-shares/?source=iedfolrf0000001,Vaxcyte Chief Technical Ops Officer Sells Shares
GDELT,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators,2026-01-03,saltlakecitysun.com,http://www.saltlakecitysun.com/news/278788864/new-to-the-street-airs-tonight-on-bloomberg-television-show-no-712-sponsored-programming-spotlighting-public-and-private-market-innovators,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators
GDELT,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators,2026-01-03,phoenixherald.com,http://www.phoenixherald.com/news/278788864/new-to-the-street-airs-tonight-on-bloomberg-television-show-no-712-sponsored-programming-spotlighting-public-and-private-market-innovators,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators
GDELT,Biotech Stocks To Watch Today – January 3rd,2026-01-03,themarketsdaily.com,https://www.themarketsdaily.com/2026/01/03/biotech-stocks-to-watch-today-january-3rd.html,Biotech Stocks To Watch Today – January 3rd
GDELT,Tech war : China takes confident strides to develop more AI innovation in 2026,2026-01-03,finance.yahoo.com,https://finance.yahoo.com/news/tech-war-china-takes-confident-093000206.html,Tech war : China takes confident strides to develop more AI innovation in 2026
GDELT,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 ... ,2026-01-03,pr-inside.com,https://www.pr-inside.com/new-to-the-street-airs-tonight-on-bloomberg-television-show-no-r5161106.htm,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 ... 
GDELT,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators,2026-01-03,tennesseedaily.com,http://www.tennesseedaily.com/news/278788864/new-to-the-street-airs-tonight-on-bloomberg-television-show-no-712-sponsored-programming-spotlighting-public-and-private-market-innovators,New to The Street Airs Tonight on Bloomberg Television - Show No . 712 Sponsored Programming Spotlighting Public and Private Market Innovators
GDELT,"GIS , Information Technology , and BioTech Take Center Stage in Supporting Homeland Security",2026-01-03,directionsmag.com,https://www.directionsmag.com/article.php?article_id=345,"GIS , Information Technology , and BioTech Take Center Stage in Supporting Homeland Security"
GDELT,Fentanyl vaccine enters human clinical trials in 2026 for overdose prevention,2026-01-03,foxnews.com,https://www.foxnews.com/health/experimental-vaccine-could-save-thousands-lives-per-year-scientist-claims,Fentanyl vaccine enters human clinical trials in 2026 for overdose prevention
